sample_id,scene_path,archive,timestamp,target_id,target_class_name,nearest_type,nearest_class,nearest_dist,n_neighbors_found,displacement,avg_speed_est,light_status,matched_signal_ts,signal_count,signal_states_json,f1_state,f2_state,f3_state,n_ped_red,n_ped_green,n_ped_off,n_ped_yellow,n_ped_redyellow,n_ped_yellow_blinking,status,nbr_0_dx,nbr_0_dy,nbr_0_dist,nbr_0_vel,nbr_1_dx,nbr_1_dy,nbr_1_dist,nbr_1_vel,nbr_2_dx,nbr_2_dy,nbr_2_dist,nbr_2_vel,nbr_3_dx,nbr_3_dy,nbr_3_dist,nbr_3_vel,nbr_4_dx,nbr_4_dy,nbr_4_dist,nbr_4_vel,nbr_5_dx,nbr_5_dy,nbr_5_dist,nbr_5_vel,nbr_6_dx,nbr_6_dy,nbr_6_dist,nbr_6_vel,nbr_7_dx,nbr_7_dy,nbr_7_dist,nbr_7_vel,nbr_8_dx,nbr_8_dy,nbr_8_dist,nbr_8_vel,nbr_9_dx,nbr_9_dy,nbr_9_dist,nbr_9_vel
141,0016_20230323_083733,imptc_set_01.tar.gz,1679560726840008,5,person,vrus,person,0.214705,15,5.804732,1.160946,ok,1679560726920026,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,2,1,2,1,0,0,0,0,ok,0.1854593817454775,-0.1081809339555781,0.214705,2.150831772664868,1.673242321021071,0.0414186272186407,1.673755,4.059058970947862,1.6155296178256084,2.6691462771726275,3.11998,3.8359548997041006,1.327516329495333,4.275322391854765,4.476682,7.468474649151748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0016_20230323_083733,imptc_set_01.tar.gz,1679560727960035,7,person,vrus,person,1.541154,15,7.397501,1.4795,ok,1679560727880017,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,2,1,2,1,0,0,0,0,ok,-1.4365329433016747,-0.5581489234271966,1.541154,3.69049202155684,0.4526954995438932,2.3907720719958494,2.433254,3.665912678636885,-1.4648252168568194,2.232466741018716,2.670135,4.603673500851592,-1.0233872576605545,3.642406260574319,3.783444,5.268457603964673,1.0300348474740213,4.270225634273191,4.392698,6.131377996981693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0016_20230323_083733,imptc_set_01.tar.gz,1679560699079987,8,person,vrus,person,1.115949,15,0.047382,0.009476,ok,1679560698880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",2,1,1,2,1,0,0,0,0,ok,1.1137958226388849,-0.0692818828687246,1.115949,0.029214539558202,-0.3395450867484655,1.2645996074026076,1.30939,0.0399009331669228,1.3132424568672787,-1.6019704206670426,2.071452,0.015515712194134,-0.9469443428200308,2.2629886124074643,2.453125,0.0702200580830153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,0016_20230323_083733,imptc_set_01.tar.gz,1679560663160005,9,person,vrus,person,1.20249,15,6.385645,1.277129,ok,1679560662920026,12,"{""b1"": 11, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 4, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}",1,1,2,2,1,0,0,0,0,ok,-0.604774887909624,-1.0393411646313204,1.20249,4.987390117211812,3.879427379239228,-2.950189504786952,4.873764,0.1430505156164546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0016_20230323_083733,imptc_set_01.tar.gz,1679560719000000,10,person,vrus,person,2.844793,15,2.711088,0.542218,ok,1679560718920026,12,"{""b1"": 2, ""b3"": 11, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 20, ""k5"": 20, ""k6"": 10}",1,1,1,3,0,0,0,0,0,ok,2.437722577022158,1.4664082391382571,2.844793,0.105774353755073,3.2124266770975938,2.5810013024512912,4.120832,0.1537449202531716,2.256497850995411,4.242874741702585,4.805598,0.6208841488438294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,0016_20230323_083733,imptc_set_01.tar.gz,1679560689079987,11,person,vehicles,car,7.797388,15,7.102159,1.420432,ok,1679560688920026,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",2,1,2,1,2,0,0,0,0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,0016_20230323_083733,imptc_set_01.tar.gz,1679560705720011,12,person,vrus,person,0.233781,15,0.705902,0.14118,ok,1679560705880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 4, ""k6"": 10}",2,1,1,2,1,0,0,0,0,ok,-0.1915109061413979,0.1340784190185782,0.233781,2.7146472135294824,1.469603330573083,1.74987550494138,2.285125,0.025286187411185,0.0675680895731254,3.374840946450888,3.375517,0.0930291253652031,1.144322058670475,3.3932211507099583,3.580981,0.0551481656426131,-0.1803444431664949,4.663874291773396,4.66736,0.0152044068297709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,0016_20230323_083733,imptc_set_01.tar.gz,1679560766920026,13,person,vrus,person,7.724017,14,5.681825,1.136365,ok,1679560766880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",2,1,2,1,2,0,0,0,0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0016_20230323_083733,imptc_set_01.tar.gz,1679560767280002,14,person,vrus,person,7.749119,14,6.861244,1.372249,ok,1679560766880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",2,1,2,1,2,0,0,0,0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,0016_20230323_083733,imptc_set_01.tar.gz,1679560729800029,16,person,vrus,person,1.579731,15,7.654321,1.530864,ok,1679560729880017,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,2,1,2,1,0,0,0,0,ok,1.421067144191865,-0.6900131179052589,1.579731,5.1274149787015135,2.2515162083326645,0.558825723202995,2.31983,5.651300751729023,1.6315367208366272,2.20924938566971,2.746397,5.460707038279406,2.9759948445131315,-1.2064022734030195,3.211223,5.901903517988418,2.151952808247227,-2.648959682562721,3.4129,5.967615702281974,0.7467031304437117,-3.95053076088957,4.02048,4.376569299973317,3.1035534503695734,2.8695550749399112,4.226865,5.789388902960667,4.677539553217612,1.1696176367302042,4.821554,6.131287982945473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,0016_20230323_083733,imptc_set_01.tar.gz,1679560733680002,17,person,vrus,person,1.420608,15,7.373492,1.474698,ok,1679560733880017,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,2,1,2,1,0,0,0,0,ok,0.2832596242171554,1.392082046154874,1.420608,5.534783774235601,-1.0804445422602926,-1.176127066568812,1.597071,4.757373846257684,1.1440463185449623,-1.22202564463635,1.673974,6.06985914305167,-1.005906487783906,-1.354360473400928,1.687051,5.168578014446059,-1.8194189181800409,-0.7387339461198525,1.963673,7.161836408314964,-0.6138668626755988,-2.884705962720152,2.949298,4.414590105431527,1.911999814425072,2.275587447835253,2.972212,5.878802285890992,3.272751309903901,0.7440126312617217,3.356256,5.586688313742523,-2.396402314234515,-3.8925001489318767,4.571028,5.187605260866247,-2.061243176623186,-4.138420630576714,4.623337,5.371031278449851
152,0016_20230323_083733,imptc_set_01.tar.gz,1679560666480017,18,person,vehicles,car,10.876928,15,6.834912,1.366982,ok,1679560666880017,12,"{""b1"": 11, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}",1,1,2,2,1,0,0,0,0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,0016_20230323_083733,imptc_set_01.tar.gz,1679560659800029,19,person,vrus,person,1.667136,15,3.436177,0.687235,ok,1679560659880017,12,"{""b1"": 11, ""b3"": 2, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 4, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}",1,1,2,2,1,0,0,0,0,ok,-1.4477983181335734,-0.8265726092269752,1.667136,4.785944631958193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,0016_20230323_083733,imptc_set_01.tar.gz,1679560658800029,20,person,vrus,person,4.02011,15,6.818686,1.363737,ok,1679560658920026,12,"{""b1"": 11, ""b3"": 2, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 30, ""k2"": 4, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}",1,1,2,2,1,0,0,0,0,ok,2.372174038012393,3.2456241080897392,4.02011,7.017049341280868,3.1188652660121043,-3.3319285753433405,4.563887,2.518784654698927,-2.690057089152301,-3.829642529756967,4.680018,2.265417582607516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,0016_20230323_083733,imptc_set_01.tar.gz,1679560658320011,21,person,vrus,person,3.808215,15,7.471125,1.556489,ok,1679560657880017,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 4, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}",1,1,1,3,0,0,0,0,0,ok,-2.25041027771352,-3.0721582388786857,3.808215,5.120432778563973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,0016_20230323_083733,imptc_set_01.tar.gz,1679560735760020,22,person,vrus,person,0.703305,15,6.382273,1.424623,ok,1679560735880017,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,2,1,2,1,0,0,0,0,ok,-0.351876743510112,-0.6089505089975749,0.703305,1.8900027530501609,0.3655191727262927,-0.96409751506428,1.031062,6.458116442128604,-1.3650802012240364,0.1370730645442428,1.371945,4.890862092291769,0.7984843444082426,1.648020896374053,1.83127,5.337977793331997,2.3255421471446,0.7152183041469105,2.43304,6.412192824023049,-1.8117148282825104,-2.389368451450994,2.998565,5.394626347048435,-1.581428314521287,-2.638097330502018,3.075788,5.483539799172166,1.3943672553976452,2.8162049944574505,3.142494,5.228607891632238,3.2566368124233334,3.664240255982888,4.902279,5.825510985357097,4.5190438127521775,2.1204005968535427,4.991779,5.647177600133218
3499,0016_20230323_083733,imptc_set_01.tar.gz,1679560700640023,0,person,vrus,person,1.072653,15,0.001015,0.000203,ok,1679560700880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 20, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",2,1,1,2,1,0,0,0,0,ok,-1.0725960477980008,0.0110166266043885,1.072653,0.1961289403427491,0.1979812138277552,-1.5269883800535613,1.539769,0.0423969343911396,-1.3965774444571026,1.2903829435495295,1.901451,0.4240342349358896,-2.058360047875444,2.3490075029515816,3.123249,0.0358472244150537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500,0016_20230323_083733,imptc_set_01.tar.gz,1679560698480017,2,person,vrus,person,1.165975,15,0.154502,0.0309,ok,1679560698880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",2,1,1,2,1,0,0,0,0,ok,-0.6046931600912528,0.996917048492646,1.165975,0.0365507725078182,0.3276476881809245,-1.280362918122802,1.321621,0.187814414596651,1.4495580499077974,-1.3283644330000834,1.966156,0.0126665579302762,1.6501949695155431,-2.861503991371533,3.303233,0.0314349046132111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3501,0016_20230323_083733,imptc_set_01.tar.gz,1679560737039978,3,person,vehicles,car,6.876774,15,0.033779,0.006756,ok,1679560736880017,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,1,1,3,0,0,0,0,0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502,0016_20230323_083733,imptc_set_01.tar.gz,1679560706239993,4,person,vrus,person,1.679178,15,0.08196,0.016392,ok,1679560705880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 4, ""k6"": 10}",2,1,1,2,1,0,0,0,0,ok,-0.3217052923902861,1.6480729855549625,1.679178,0.0079134118505639,-1.2655493647659704,-1.4826325316143518,1.949311,2.2683398030800244,-1.418326166205175,-1.3648637507018735,1.968376,2.1301853469198067,-1.4149855541720706,1.6314182372307655,2.159562,0.1352750908323592,-1.6513019814907466,2.913419102633739,3.348852,0.0352126381024627,-2.3659126520717693,3.998992239610757,4.646448,0.0159620010762052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3503,0016_20230323_083733,imptc_set_01.tar.gz,1679560726840008,5,person,vrus,person,0.214705,15,5.804732,1.160946,ok,1679560726920026,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,2,1,2,1,0,0,0,0,ok,0.1854593817454775,-0.1081809339555781,0.214705,2.150831772664868,1.673242321021071,0.0414186272186407,1.673755,4.059058970947862,1.6155296178256084,2.6691462771726275,3.11998,3.8359548997041006,1.327516329495333,4.275322391854765,4.476682,7.468474649151748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3504,0016_20230323_083733,imptc_set_01.tar.gz,1679560750280002,6,person,vrus,person,6.286208,14,6.209514,1.241903,ok,1679560749880017,12,"{""b1"": 11, ""b3"": 2, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 4, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}",1,1,2,2,1,0,0,0,0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3505,0016_20230323_083733,imptc_set_01.tar.gz,1679560699079987,8,person,vrus,person,1.115949,15,0.047382,0.009476,ok,1679560698880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",2,1,1,2,1,0,0,0,0,ok,1.1137958226388849,-0.0692818828687246,1.115949,0.029214539558202,-0.3395450867484655,1.2645996074026076,1.30939,0.0399009331669228,1.3132424568672787,-1.6019704206670426,2.071452,0.015515712194134,-0.9469443428200308,2.2629886124074643,2.453125,0.0702200580830153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3506,0016_20230323_083733,imptc_set_01.tar.gz,1679560663160005,9,person,vrus,person,1.20249,15,6.385645,1.277129,ok,1679560662920026,12,"{""b1"": 11, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 4, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}",1,1,2,2,1,0,0,0,0,ok,-0.604774887909624,-1.0393411646313204,1.20249,4.987390117211812,3.879427379239228,-2.950189504786952,4.873764,0.1430505156164546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3507,0016_20230323_083733,imptc_set_01.tar.gz,1679560719000000,10,person,vrus,person,2.844793,15,2.711088,0.542218,ok,1679560718920026,12,"{""b1"": 2, ""b3"": 11, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 20, ""k5"": 20, ""k6"": 10}",1,1,1,3,0,0,0,0,0,ok,2.437722577022158,1.4664082391382571,2.844793,0.105774353755073,3.2124266770975938,2.5810013024512912,4.120832,0.1537449202531716,2.256497850995411,4.242874741702585,4.805598,0.6208841488438294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3508,0016_20230323_083733,imptc_set_01.tar.gz,1679560689079987,11,person,vehicles,car,7.797388,15,7.102159,1.420432,ok,1679560688920026,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",2,1,2,1,2,0,0,0,0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3509,0016_20230323_083733,imptc_set_01.tar.gz,1679560705720011,12,person,vrus,person,0.233781,15,0.705902,0.14118,ok,1679560705880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 4, ""k6"": 10}",2,1,1,2,1,0,0,0,0,ok,-0.1915109061413979,0.1340784190185782,0.233781,2.7146472135294824,1.469603330573083,1.74987550494138,2.285125,0.025286187411185,0.0675680895731254,3.374840946450888,3.375517,0.0930291253652031,1.144322058670475,3.3932211507099583,3.580981,0.0551481656426131,-0.1803444431664949,4.663874291773396,4.66736,0.0152044068297709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3510,0016_20230323_083733,imptc_set_01.tar.gz,1679560766920026,13,person,vrus,person,7.724017,14,5.681825,1.136365,ok,1679560766880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",2,1,2,1,2,0,0,0,0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3511,0016_20230323_083733,imptc_set_01.tar.gz,1679560767280002,14,person,vrus,person,7.749119,14,6.861244,1.372249,ok,1679560766880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",2,1,2,1,2,0,0,0,0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3512,0016_20230323_083733,imptc_set_01.tar.gz,1679560739440008,15,person,vrus,person,0.40614,15,6.110566,1.222113,ok,1679560739880017,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,1,1,3,0,0,0,0,0,ok,-0.2739757510530509,0.2998112133233945,0.40614,4.982913189967572,0.7579290575668107,1.3919771601059256,1.584947,4.744940054670871,2.4369540792610938,1.1237965058368662,2.683592,4.9022222357498055,2.0250515542964767,2.0337740297319,2.87003,4.766585757729585,3.4664640043407875,3.0792040094519013,4.63658,5.299743892657959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3513,0016_20230323_083733,imptc_set_01.tar.gz,1679560729800029,16,person,vrus,person,1.579731,15,7.654321,1.530864,ok,1679560729880017,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,2,1,2,1,0,0,0,0,ok,1.421067144191865,-0.6900131179052589,1.579731,5.1274149787015135,2.2515162083326645,0.558825723202995,2.31983,5.651300751729023,1.6315367208366272,2.20924938566971,2.746397,5.460707038279406,2.9759948445131315,-1.2064022734030195,3.211223,5.901903517988418,2.151952808247227,-2.648959682562721,3.4129,5.967615702281974,0.7467031304437117,-3.95053076088957,4.02048,4.376569299973317,3.1035534503695734,2.8695550749399112,4.226865,5.789388902960667,4.677539553217612,1.1696176367302042,4.821554,6.131287982945473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3514,0016_20230323_083733,imptc_set_01.tar.gz,1679560733680002,17,person,vrus,person,1.420608,15,7.373492,1.474698,ok,1679560733880017,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",1,2,1,2,1,0,0,0,0,ok,0.2832596242171554,1.392082046154874,1.420608,5.534783774235601,-1.0804445422602926,-1.176127066568812,1.597071,4.757373846257684,1.1440463185449623,-1.22202564463635,1.673974,6.06985914305167,-1.005906487783906,-1.354360473400928,1.687051,5.168578014446059,-1.8194189181800409,-0.7387339461198525,1.963673,7.161836408314964,-0.6138668626755988,-2.884705962720152,2.949298,4.414590105431527,1.911999814425072,2.275587447835253,2.972212,5.878802285890992,3.272751309903901,0.7440126312617217,3.356256,5.586688313742523,-2.396402314234515,-3.8925001489318767,4.571028,5.187605260866247,-2.061243176623186,-4.138420630576714,4.623337,5.371031278449851
