sample_id,src_info,has_track_json
0997,20230911_133827/003,True
0998,20230911_133827/004,True
0999,20230911_133827/005,True
1000,20230911_133827/006,True
1001,20230911_133827/007,True
1002,20230911_133827/008,True
1003,20230911_133827/009,True
1004,20230911_133827/010,True
1005,20230911_133827/011,True
1006,20230911_133827/012,True
1007,20230911_134131/000,True
1008,20230911_134131/001,True
1009,20230911_134131/002,True
1010,20230911_134131/003,True
1011,20230911_134131/004,True
1012,20230911_134131/005,True
1013,20230911_134131/006,True
1014,20230911_134131/007,True
1015,20230911_134522/000,True
1016,20230911_134522/001,True
1017,20230911_134522/002,True
1018,20230911_134522/003,True
1019,20230911_134522/004,True
1020,20230911_135155/000,True
1021,20230911_135155/001,True
1022,20230911_135155/002,True
1023,20230911_135155/003,True
1024,20230911_135155/004,True
1025,20230911_135155/005,True
1026,20230911_135155/006,True
1027,20230911_135155/007,True
1028,20230911_135155/008,True
1029,20230911_135155/009,True
1030,20230911_135155/010,True
1031,20230911_135155/011,True
1032,20230911_135502/000,True
1033,20230911_135502/001,True
1034,20230911_135502/002,True
1035,20230911_135502/003,True
1036,20230911_135502/004,True
1037,20230911_135502/005,True
1038,20230911_135502/006,True
1039,20230911_135502/007,True
1040,20230911_135502/008,True
1041,20230911_135502/009,True
1042,20230911_135502/010,True
1043,20230911_135502/011,True
1044,20230911_140201/000,True
1045,20230911_140201/001,True
1046,20230911_140201/002,True
1047,20230911_140201/003,True
1048,20230911_140201/004,True
1049,20230911_140201/005,True
1050,20230911_140201/006,True
1051,20230911_140201/007,True
1052,20230911_140201/009,True
1053,20230911_140751/000,True
1054,20230911_140751/002,True
1055,20230911_140751/003,True
1056,20230911_140751/005,True
1057,20230911_140751/006,True
1058,20230911_140751/007,True
1059,20230911_140955/001,True
1060,20230911_140955/002,True
1061,20230911_140955/003,True
1062,20230911_140955/004,True
1063,20230911_140955/005,True
1064,20230911_140955/006,True
1065,20230911_140955/007,True
1066,20230911_140955/008,True
1067,20230911_141227/000,True
1068,20230911_141227/001,True
1069,20230911_141227/002,True
1070,20230911_141227/003,True
1071,20230911_142131/000,True
1072,20230911_142131/001,True
1073,20230911_142131/002,True
1074,20230911_142131/003,True
1075,20230911_142624/000,True
1076,20230911_142624/001,True
1077,20230911_142624/002,True
1078,20230911_142624/003,True
1079,20230911_142624/004,True
1080,20230911_142624/005,True
1081,20230911_142624/006,True
1082,20230911_142624/007,True
1083,20230911_142624/008,True
1084,20230911_142624/009,True
1085,20230911_142624/010,True
1086,20230911_142624/011,True
1087,20230911_142624/012,True
1088,20230911_142624/013,True
1089,20230911_142624/014,True
1090,20230911_142624/015,True
1091,20230911_142624/016,True
1092,20230911_142624/017,True
1093,20230911_142624/018,True
1094,20230911_142624/020,True
1095,20230911_142929/000,True
1096,20230911_142929/001,True
1097,20230911_142929/002,True
1098,20230911_142929/003,True
1099,20230911_142929/005,True
1100,20230911_143409/000,True
1101,20230911_143409/001,True
1102,20230911_143409/003,True
1103,20230911_143409/004,True
1104,20230911_143409/005,True
1105,20230911_143409/006,True
1106,20230911_143409/007,True
1107,20230911_143409/008,True
1108,20230911_144009/000,True
1109,20230911_144009/001,True
1110,20230911_144009/002,True
1111,20230911_144009/003,True
1112,20230911_144009/004,True
1113,20230911_144009/005,True
1114,20230911_144009/006,True
1115,20230911_144009/009,True
1116,20230911_144009/010,True
1117,20230912_052403/000,True
1118,20230912_052403/001,True
1119,20230912_052403/002,True
1120,20230912_052403/004,True
1121,20230912_052403/005,True
1122,20230912_052403/007,True
1123,20230912_052403/008,True
1124,20230912_052403/009,True
1125,20230912_052403/010,True
1126,20230912_052615/000,True
1127,20230912_052615/001,True
1128,20230912_052615/002,True
1129,20230912_052720/000,True
1130,20230912_052720/001,True
1131,20230912_052720/002,True
1132,20230912_052720/003,True
1133,20230912_052720/004,True
1134,20230912_052720/005,True
1135,20230912_052720/006,True
1136,20230912_052720/007,True
1137,20230912_052720/008,True
1138,20230912_052720/009,True
1139,20230912_052720/011,True
1140,20230912_052720/012,True
1141,20230912_052720/013,True
1142,20230912_052943/000,True
1143,20230912_052943/001,True
1144,20230912_052943/003,True
1145,20230912_052943/004,True
1146,20230912_053148/000,True
1147,20230912_053148/001,True
1148,20230912_053148/002,True
1149,20230912_053148/003,True
1150,20230912_053148/004,True
1151,20230912_053148/005,True
1152,20230912_053148/006,True
1153,20230912_053148/007,True
1154,20230912_053148/008,True
1155,20230912_053148/009,True
1156,20230912_053148/011,True
1157,20230912_053148/012,True
1158,20230912_053148/013,True
1159,20230912_053412/000,True
1160,20230912_053412/001,True
1161,20230912_053412/002,True
1162,20230912_053412/003,True
1163,20230912_053412/004,True
1164,20230912_053412/005,True
1165,20230912_053814/000,True
1166,20230912_053814/001,True
1167,20230912_053814/002,True
1168,20230912_053814/003,True
1169,20230912_053814/004,True
1170,20230912_053814/005,True
1171,20230912_053814/006,True
1172,20230912_054106/000,True
1173,20230912_054106/001,True
1174,20230912_054106/003,True
1175,20230912_054106/004,True
1176,20230912_054106/005,True
1177,20230912_054106/006,True
1178,20230912_054106/007,True
1179,20230912_054106/009,True
1180,20230912_054106/010,True
1181,20230912_054235/000,True
1182,20230912_054235/001,True
1183,20230912_054235/002,True
1184,20230912_054235/003,True
1185,20230912_054235/004,True
1186,20230912_054235/005,True
1187,20230912_054235/006,True
1188,20230912_054235/007,True
1189,20230912_054235/008,True
1190,20230912_054235/009,True
1191,20230912_054740/000,True
1192,20230912_054740/001,True
1193,20230912_054740/002,True
1194,20230912_054740/003,True
1195,20230912_054740/004,True
1196,20230912_054740/005,True
1197,20230912_054740/006,True
1198,20230912_054740/007,True
1199,20230912_054740/008,True
1200,20230912_054740/009,True
1201,20230912_054740/010,True
1202,20230912_055226/000,True
1203,20230912_055226/001,True
1204,20230912_055226/002,True
1205,20230912_055226/003,True
1206,20230912_055226/004,True
1207,20230912_055226/005,True
1208,20230912_055226/006,True
1209,20230912_055226/007,True
1210,20230912_055510/000,True
1211,20230912_055510/001,True
1212,20230912_055510/002,True
1213,20230912_055510/003,True
1214,20230912_060032/000,True
1215,20230912_060032/001,True
1216,20230912_060032/002,True
1217,20230912_060032/003,True
1218,20230912_060032/004,True
1219,20230912_060032/005,True
1220,20230912_060032/006,True
1221,20230912_060032/007,True
1222,20230912_060309/001,True
1223,20230912_060309/002,True
1224,20230912_060309/003,True
1225,20230912_061136/000,True
1226,20230912_061136/001,True
1227,20230912_061136/002,True
1228,20230914_110653/000,True
1229,20230914_110653/001,True
1230,20230914_110653/002,True
1231,20230914_110653/003,True
1232,20230914_110653/004,True
1233,20230914_110653/005,True
1234,20230914_110653/006,True
1235,20230914_110820/000,True
1236,20230914_110820/001,True
1237,20230914_110820/002,True
1238,20230914_110820/003,True
1239,20230914_110820/004,True
1240,20230914_110820/005,True
1241,20230914_110820/006,True
1242,20230914_112215/000,True
1243,20230914_112215/001,True
1244,20230914_112215/002,True
1245,20230914_112215/003,True
1246,20230914_112215/004,True
1247,20230914_112215/005,True
1248,20230914_112215/006,True
1249,20230914_112215/007,True
1250,20230914_112215/008,True
1251,20230914_112215/009,True
1252,20230914_112215/010,True
1253,20230914_113356/000,True
1254,20230914_113356/001,True
1255,20230914_113356/002,True
1256,20230914_113356/003,True
1257,20230914_113356/004,True
1258,20230914_113356/005,True
1259,20230914_113356/006,True
1260,20230914_113356/007,True
1261,20230914_113356/008,True
1262,20230914_113356/009,True
1263,20230914_113356/010,True
1264,20231023_052403/000,True
1265,20231023_052403/001,True
1266,20231023_052403/002,True
1267,20231023_053155/000,True
1268,20231023_053155/001,True
1269,20231023_053155/002,True
1270,20231023_053155/003,True
1271,20231023_053155/004,True
1272,20231023_053155/005,True
1273,20231023_053327/000,True
1274,20231023_053327/002,True
1275,20231023_053327/003,True
1276,20231023_053327/006,True
1277,20231023_053327/007,True
1278,20231023_053327/008,True
1279,20231023_053327/009,True
1280,20231023_053327/010,True
1281,20231023_053327/011,True
1282,20231023_053327/012,True
1283,20231023_053531/000,True
1284,20231023_053531/001,True
1285,20231023_053531/002,True
1286,20231023_053531/003,True
1287,20231023_053654/000,True
1288,20231023_053654/002,True
1289,20231023_053654/003,True
1290,20231023_053654/004,True
1291,20231023_053654/005,True
1292,20231023_053654/006,True
1293,20231023_053654/007,True
1294,20231023_053654/008,True
1295,20231023_053654/009,True
1296,20231023_053654/010,True
1297,20231023_053654/011,True
1298,20231023_053654/012,True
1299,20231023_053654/013,True
1300,20231023_054534/000,True
1301,20231023_054534/001,True
1302,20231023_054710/001,True
1303,20231023_054710/002,True
1304,20231023_054710/003,True
1305,20231023_054710/004,True
1306,20231023_054710/005,True
1307,20231023_054710/006,True
1308,20231023_054710/007,True
1309,20231023_054710/008,True
1310,20231023_054710/009,True
1311,20231023_054844/000,True
1312,20231023_054844/001,True
1313,20231023_054844/002,True
1314,20231023_054844/003,True
1315,20231023_054844/004,True
1316,20231023_054844/006,True
1317,20231023_054844/007,True
1318,20231023_054844/010,True
1319,20231023_054844/013,True
1320,20231023_055134/000,True
1321,20231023_055134/001,True
1322,20231023_055134/002,True
1323,20231023_055134/003,True
1324,20231023_055134/004,True
1325,20231023_055134/005,True
1326,20231023_055403/001,True
1327,20231023_055403/002,True
1328,20231023_055539/000,True
1329,20231023_055539/002,True
1330,20231023_055539/003,True
1331,20231023_055539/004,True
1332,20231023_055539/005,True
1333,20231023_055539/006,True
1334,20231023_055539/007,True
1335,20231023_055539/008,True
1336,20231023_055539/009,True
1337,20231023_055749/000,True
1338,20231023_055749/001,True
1339,20231023_055749/002,True
1340,20231023_055749/003,True
1341,20231023_055749/004,True
1342,20231023_055749/005,True
1343,20231023_055749/006,True
1344,20231023_055749/007,True
1345,20231023_055749/008,True
1346,20231023_055749/009,True
1347,20231023_055749/010,True
1348,20231023_055749/011,True
1349,20231023_055749/012,True
1350,20231023_055749/013,True
1351,20231023_060538/001,True
1352,20231023_060538/002,True
1353,20231023_060538/003,True
1354,20231023_060538/004,True
1355,20231023_060538/006,True
1356,20231023_060538/007,True
1357,20231023_060538/008,True
1358,20231023_060842/000,True
1359,20231023_060842/001,True
1360,20231023_060842/004,True
1361,20231023_060842/006,True
1362,20231023_061222/000,True
1363,20231023_061222/001,True
1364,20231023_061222/002,True
1365,20231023_061222/003,True
1366,20231023_061222/004,True
1367,20231023_061222/005,True
1368,20231023_061222/006,True
1369,20231023_061222/007,True
1370,20231023_061222/008,True
1371,20231023_101814/000,True
1372,20231023_101814/001,True
1373,20231023_101814/003,True
1374,20231023_101814/005,True
1375,20231023_101814/006,True
1376,20231023_101814/007,True
1377,20231023_101814/008,True
1378,20231023_102123/000,True
1379,20231023_102123/001,True
1380,20231023_102123/002,True
1381,20231023_102123/003,True
1382,20231023_102123/004,True
1383,20231023_102123/005,True
1384,20231023_102123/006,True
1385,20231023_102123/007,True
1386,20231023_102123/008,True
1387,20231023_102123/009,True
1388,20231023_102123/010,True
1389,20231023_102627/000,True
1390,20231023_102627/001,True
1391,20231023_102627/002,True
1392,20231023_102627/003,True
1393,20231023_102627/004,True
1394,20231023_102627/005,True
1395,20231023_102627/006,True
1396,20231023_102627/009,True
1397,20231023_102627/010,True
1398,20231023_103923/000,True
1399,20231023_103923/001,True
1400,20231023_103923/002,True
1401,20231023_103923/004,True
1402,20231023_103923/006,True
1403,20231023_103923/007,True
1404,20231023_103923/008,True
1405,20231023_103923/009,True
1406,20231023_103923/010,True
1407,20231023_103923/011,True
1408,20231023_103923/012,True
1409,20231023_103923/014,True
1410,20231023_104209/000,True
1411,20231023_104209/001,True
1412,20231023_104209/002,True
1413,20231023_104209/003,True
1414,20231023_104209/004,True
1415,20231023_104209/005,True
1416,20231023_104209/006,True
1417,20231023_104209/007,True
1418,20231023_104209/008,True
1419,20231023_104209/009,True
1420,20231023_104209/010,True
1421,20231023_104209/011,True
1422,20231023_104209/012,True
1423,20231023_104209/013,True
1424,20231023_104209/014,True
1425,20231023_104209/015,True
1426,20231023_104209/016,True
1427,20231023_104209/017,True
1428,20231023_104431/000,True
1429,20231023_104431/001,True
1430,20231023_104431/002,True
1431,20231023_104431/003,True
1432,20231023_104431/004,True
1433,20231023_104431/005,True
1434,20231023_104431/006,True
1435,20231023_104431/007,True
1436,20231023_104431/008,True
1437,20231023_104431/010,True
1438,20231023_105026/000,True
1439,20231023_105026/001,True
1440,20231023_105026/002,True
1441,20231023_105026/003,True
1442,20231023_105026/004,True
1443,20231023_105026/005,True
1444,20231023_105026/006,True
1445,20231023_105026/007,True
1446,20231023_105144/000,True
1447,20231023_105144/001,True
1448,20231023_105144/003,True
1449,20231023_105144/004,True
1450,20231023_105144/005,True
1451,20231023_105144/007,True
1452,20231023_105144/008,True
1453,20231023_105144/009,True
1454,20231023_105352/000,True
1455,20231023_105352/001,True
1456,20231023_105352/002,True
1457,20231023_105352/003,True
1458,20231023_105352/004,True
1459,20231023_105352/005,True
1460,20231023_105352/006,True
1461,20231023_105352/008,True
1462,20231023_105352/009,True
1463,20231023_105352/010,True
1464,20231023_105352/011,True
1465,20231023_105352/012,True
1466,20231023_105352/013,True
1467,20231023_105352/014,True
1468,20231023_105352/015,True
1469,20231023_105352/016,True
1470,20231023_105352/017,True
1471,20231023_105352/018,True
1472,20231023_105352/019,True
1473,20231023_105352/020,True
1474,20231023_105950/000,True
1475,20231023_105950/001,True
1476,20231023_105950/003,True
1477,20231023_105950/004,True
1478,20231023_105950/005,True
1479,20231023_105950/007,True
1480,20231023_105950/009,True
1481,20231023_105950/011,True
1482,20231023_105950/012,True
1483,20231023_105950/013,True
1484,20231023_105950/014,True
1485,20231023_105950/015,True
1486,20231023_105950/016,True
1487,20231023_105950/017,True
1488,20231023_105950/019,True
1489,20231023_105950/021,True
1490,20231023_105950/022,True
1491,20231023_105950/023,True
1492,20231023_105950/024,True
1493,20231023_110247/000,True
1494,20231023_110247/001,True
1495,20231023_110247/002,True
1496,20231023_110247/003,True
1497,20231023_110247/005,True
1498,20231023_110247/006,True
1499,20231023_110247/007,True
1500,20231023_110247/009,True
1501,20231023_110247/010,True
1502,20231023_110247/011,True
1503,20231023_110247/012,True
1504,20231023_110404/000,True
1505,20231023_110404/001,True
1506,20231023_110404/002,True
1507,20231023_110404/003,True
1508,20231023_110404/005,True
1509,20231023_110404/006,True
1510,20231023_110404/008,True
1511,20231023_110404/009,True
1512,20231023_110404/010,True
1513,20231023_110404/011,True
1514,20231023_110404/012,True
1515,20231023_110404/013,True
1516,20231023_110404/014,True
1517,20231023_110404/015,True
1518,20231023_110404/016,True
1519,20231023_110404/017,True
1520,20231023_110404/018,True
1521,20231023_110404/019,True
1522,20231023_110404/020,True
1523,20231023_110404/021,True
1524,20231023_110404/022,True
1525,20231023_110404/023,True
1526,20231023_110404/024,True
1527,20231023_110404/025,True
1528,20231023_110404/026,True
1529,20231023_110404/027,True
1530,20231023_110404/028,True
1531,20231023_110920/000,True
1532,20231023_110920/001,True
1533,20231023_110920/002,True
1534,20231023_110920/003,True
1535,20231023_110920/004,True
1536,20231023_110920/005,True
1537,20231023_110920/006,True
1538,20231023_110920/008,True
1539,20231023_110920/009,True
1540,20231023_110920/010,True
1541,20231023_110920/011,True
1542,20231023_111157/000,True
1543,20231023_111157/001,True
1544,20231023_111157/002,True
1545,20231023_111157/004,True
1546,20231023_111157/005,True
1547,20231023_111157/006,True
1548,20231023_111157/007,True
1549,20231023_111157/008,True
1550,20231023_111157/009,True
1551,20231023_111157/011,True
1552,20231023_111157/012,True
1553,20231023_111157/013,True
1554,20231023_111157/014,True
1555,20231023_111157/015,True
1556,20231023_111157/016,True
1557,20231023_111157/017,True
1558,20231023_111453/000,True
1559,20231023_111453/001,True
1560,20231023_111453/002,True
1561,20231023_111453/003,True
1562,20231023_111453/004,True
1563,20231023_111453/005,True
1564,20231023_111453/006,True
1565,20231023_111453/007,True
1566,20231023_133332/000,True
1567,20231023_133332/001,True
1568,20231023_133332/002,True
1569,20231023_133332/003,True
1570,20231023_133332/004,True
1571,20231023_133332/005,True
1572,20231023_133332/006,True
1573,20231023_133332/007,True
1574,20231023_133332/008,True
1575,20231023_133332/009,True
1576,20231023_133332/010,True
1577,20231023_133332/011,True
1578,20231023_133332/012,True
1579,20231023_133332/013,True
1580,20231023_133332/014,True
1581,20231023_133332/015,True
1582,20231023_133332/016,True
1583,20231023_133332/017,True
1584,20231023_133332/019,True
1585,20231023_133332/020,True
1586,20231023_133332/021,True
1587,20231023_133332/022,True
1588,20231023_133332/023,True
1589,20231023_133332/024,True
1590,20231023_133332/025,True
1591,20231023_133332/026,True
1592,20231023_133332/027,True
1593,20231023_133332/028,True
1594,20231023_133332/029,True
1595,20231023_133710/000,True
1596,20231023_133710/001,True
1597,20231023_133710/002,True
1598,20231023_133710/003,True
1599,20231023_133710/004,True
1600,20231023_133710/005,True
1601,20231023_133710/006,True
1602,20231023_133710/007,True
1603,20231023_133710/008,True
1604,20231023_133710/009,True
1605,20231023_133710/010,True
1606,20231023_133710/011,True
1607,20231023_133710/012,True
1608,20231023_133710/013,True
1609,20231023_133916/000,True
1610,20231023_133916/001,True
1611,20231023_133916/002,True
1612,20231023_133916/003,True
1613,20231023_133916/004,True
1614,20231023_133916/005,True
1615,20231023_133916/006,True
1616,20231023_133916/007,True
1617,20231023_133916/008,True
1618,20231023_133916/009,True
1619,20231023_133916/010,True
1620,20231023_133916/011,True
1621,20231023_133916/012,True
1622,20231023_133916/013,True
1623,20231023_133916/014,True
1624,20231023_133916/015,True
1625,20231023_133916/017,True
1626,20231023_133916/018,True
1627,20231023_133916/020,True
1628,20231023_133916/021,True
1629,20231023_133916/022,True
1630,20231023_133916/023,True
1631,20231023_133916/024,True
1632,20231023_134236/000,True
1633,20231023_134236/001,True
1634,20231023_134236/002,True
1635,20231023_134236/003,True
1636,20231023_134236/004,True
1637,20231023_134236/005,True
1638,20231023_134236/006,True
1639,20231023_134236/007,True
1640,20231023_134236/010,True
1641,20231023_134236/011,True
1642,20231023_134441/000,True
1643,20231023_134441/001,True
1644,20231023_134441/002,True
1645,20231023_134441/003,True
1646,20231023_134441/004,True
1647,20231023_134441/005,True
1648,20231023_134441/007,True
1649,20231023_134441/008,True
1650,20231023_134441/009,True
1651,20231023_134441/010,True
1652,20231023_134441/011,True
1653,20231023_134441/012,True
1654,20231023_134749/000,True
1655,20231023_134749/001,True
1656,20231023_134749/002,True
1657,20231023_134749/003,True
1658,20231023_134749/004,True
1659,20231023_134749/005,True
1660,20231023_134749/006,True
1661,20231023_134749/007,True
1662,20231023_134749/009,True
1663,20231023_134749/010,True
1664,20231023_134749/011,True
1665,20231023_134749/012,True
1666,20231023_134749/013,True
1667,20231023_134749/014,True
1668,20231023_134749/015,True
1669,20231023_134749/016,True
1670,20231023_134749/017,True
1671,20231023_134749/018,True
1672,20231023_134749/019,True
1673,20231023_134749/020,True
1674,20231023_134749/021,True
1675,20231023_134749/023,True
1676,20231023_134749/024,True
1677,20231023_134749/025,True
1678,20231023_134749/026,True
1679,20231023_134749/027,True
1680,20231023_134749/028,True
1681,20231023_134749/029,True
1682,20231023_134749/030,True
1683,20231023_134749/031,True
1684,20231023_135220/000,True
1685,20231023_135220/001,True
1686,20231023_135220/002,True
1687,20231023_135220/003,True
1688,20231023_135220/004,True
1689,20231023_135220/005,True
1690,20231023_135220/006,True
1691,20231023_135220/007,True
1692,20231023_135220/008,True
1693,20231023_135220/009,True
1694,20231031_115632/000,True
1695,20231031_115632/001,True
1696,20231031_115632/002,True
1697,20231031_115632/003,True
1698,20231031_115632/004,True
1699,20231031_115632/005,True
1700,20231031_115632/006,True
1701,20231031_115632/007,True
1702,20231031_115632/008,True
1703,20231031_115632/009,True
1704,20231031_115632/010,True
1705,20231031_115632/011,True
1706,20231031_115632/012,True
1707,20231031_115632/015,True
1708,20231031_115934/001,True
1709,20231031_115934/002,True
1710,20231031_115934/003,True
1711,20231031_115934/004,True
1712,20231031_115934/005,True
1713,20231031_115934/006,True
1714,20231031_115934/007,True
1715,20231031_115934/008,True
1716,20231031_120413/000,True
1717,20231031_120413/001,True
1718,20231031_120413/002,True
1719,20231031_120413/003,True
1720,20231031_120413/004,True
1721,20231031_120413/005,True
1722,20231031_120413/006,True
1723,20231031_120413/008,True
1724,20231031_120413/009,True
1725,20231031_120413/010,True
1726,20231031_120413/011,True
1727,20231031_120413/012,True
1728,20231031_120413/013,True
1729,20231031_120413/014,True
1730,20231031_120413/015,True
1731,20231031_120413/016,True
1732,20231031_120413/017,True
1733,20231031_120539/001,True
1734,20231031_120539/002,True
1735,20231031_120539/003,True
1736,20231031_120539/004,True
1737,20231031_120539/005,True
1738,20231031_120539/006,True
1739,20231031_120539/007,True
1740,20231031_120539/008,True
1741,20231031_120539/009,True
1742,20231031_120539/010,True
1743,20231031_120539/011,True
1744,20231031_120539/012,True
1745,20231031_120539/013,True
1746,20231031_120539/014,True
1747,20231031_120539/015,True
1748,20231031_120836/002,True
1749,20231031_120836/003,True
1750,20231031_120836/004,True
1751,20231031_120836/005,True
1752,20231031_120836/007,True
1753,20231031_120836/008,True
1754,20231031_120836/009,True
1755,20231031_120836/010,True
1756,20231031_120836/011,True
1757,20231031_120836/012,True
1758,20231031_120836/015,True
1759,20231031_120836/016,True
1760,20231031_120836/017,True
1761,20231031_120836/019,True
1762,20231031_120836/020,True
1763,20231031_120836/021,True
1764,20231031_120836/022,True
1765,20231031_120836/023,True
1766,20231031_120836/024,True
1767,20231031_120836/025,True
1768,20231031_120836/026,True
1769,20231031_121142/000,True
1770,20231031_121142/001,True
1771,20231031_121142/002,True
1772,20231031_121142/003,True
1773,20231031_121142/004,True
1774,20231031_121142/005,True
1775,20231031_121142/006,True
1776,20231031_121142/007,True
1777,20231031_121306/000,True
1778,20231031_121306/001,True
1779,20231031_121306/002,True
1780,20231031_121306/003,True
1781,20231031_121306/004,True
1782,20231031_121306/005,True
1783,20231031_121306/006,True
1784,20231031_121306/007,True
1785,20231031_121306/008,True
1786,20231031_121306/009,True
1787,20231031_121306/010,True
1788,20231031_121306/011,True
1789,20231031_121306/012,True
1790,20231031_121306/013,True
1791,20231031_121306/014,True
1792,20231031_121306/015,True
1793,20231031_121521/000,True
1794,20231031_121521/001,True
1795,20231031_121521/002,True
1796,20231031_121521/003,True
1797,20231031_121521/004,True
1798,20231031_121521/005,True
1799,20231031_121521/006,True
1800,20231031_121521/007,True
1801,20231031_121732/000,True
1802,20231031_121732/001,True
1803,20231031_121732/003,True
1804,20231031_121732/004,True
1805,20231031_121732/005,True
1806,20231031_121732/006,True
1807,20231031_121732/007,True
1808,20231031_121732/008,True
1809,20231031_121732/009,True
1810,20231031_121732/011,True
1811,20231031_121732/012,True
1812,20231031_121732/013,True
1813,20231031_121732/014,True
1814,20231031_121732/015,True
1815,20231031_121732/016,True
1816,20231031_121732/017,True
1817,20231031_121732/019,True
1818,20231031_121732/020,True
1819,20231031_121732/021,True
1820,20231031_121732/022,True
1821,20231031_121732/023,True
1822,20231031_121732/024,True
1823,20231031_121732/025,True
1824,20231031_122343/000,True
1825,20231031_122343/001,True
1826,20231031_122343/002,True
1827,20231031_122343/003,True
1828,20231031_122343/004,True
1829,20231031_122343/005,True
1830,20231031_122343/006,True
1831,20231031_122343/007,True
1832,20231031_122343/008,True
1833,20231031_122343/010,True
1834,20231031_122343/011,True
1835,20231031_122343/012,True
1836,20231031_122343/013,True
1837,20231031_122343/014,True
1838,20231031_122343/016,True
1839,20231031_122343/017,True
1840,20231031_122343/018,True
1841,20231031_122343/019,True
1842,20231031_122646/000,True
1843,20231031_122646/001,True
1844,20231031_122646/002,True
1845,20231031_122646/003,True
1846,20231031_122646/004,True
1847,20231031_122646/005,True
1848,20231031_122646/006,True
1849,20231031_122646/007,True
1850,20231031_122646/008,True
1851,20231031_122646/009,True
1852,20231031_122646/010,True
1853,20231031_122646/011,True
1854,20231031_122646/012,True
1855,20231031_122646/013,True
1856,20231031_122646/014,True
1857,20231031_122646/015,True
1858,20231031_122646/016,True
1859,20231031_122646/017,True
1860,20231031_122646/018,True
1861,20231031_122646/019,True
1862,20231031_122646/020,True
1863,20231031_122646/021,True
1864,20231031_122646/022,True
1865,20231031_122646/023,True
1866,20231031_122646/024,True
1867,20231031_122945/000,True
1868,20231031_122945/002,True
1869,20231031_122945/003,True
1870,20231031_122945/004,True
1871,20231031_122945/005,True
1872,20231031_122945/006,True
1873,20231031_122945/007,True
1874,20231031_122945/008,True
1875,20231031_122945/009,True
1876,20231031_122945/010,True
1877,20231031_122945/011,True
1878,20231031_122945/012,True
1879,20231031_122945/013,True
1880,20231031_122945/014,True
1881,20231031_122945/015,True
1882,20231031_123108/001,True
1883,20231031_123108/002,True
1884,20231031_123108/003,True
1885,20231031_123108/005,True
1886,20231031_123108/006,True
1887,20231031_123108/007,True
1888,20231031_123108/008,True
1889,20231031_123108/009,True
1890,20231031_123108/010,True
1891,20231031_123108/011,True
1892,20231031_123108/012,True
1893,20231031_123108/013,True
1894,20231031_123353/000,True
1895,20231031_123353/001,True
1896,20231031_123353/002,True
1897,20231031_123353/003,True
1898,20231031_123353/004,True
1899,20231031_123353/005,True
1900,20231031_123353/007,True
1901,20231031_123353/008,True
1902,20231031_123353/009,True
1903,20231031_123353/010,True
1904,20231031_123353/011,True
1905,20231031_123353/012,True
1906,20231031_123539/000,True
1907,20231031_123539/001,True
1908,20231031_123539/002,True
1909,20231031_123539/003,True
1910,20231031_123539/004,True
1911,20231031_123539/005,True
1912,20231031_123539/006,True
1913,20231031_123539/007,True
1914,20231031_123539/008,True
1915,20231031_123539/010,True
1916,20231031_123539/012,True
1917,20231031_123539/013,True
1918,20231031_123539/014,True
1919,20231031_123539/015,True
1920,20231031_123539/016,True
1921,20231031_123539/017,True
1922,20231031_123539/018,True
1923,20231116_104151/000,True
1924,20231116_104151/001,True
1925,20231116_104151/002,True
1926,20231116_104151/003,True
1927,20231116_104151/004,True
1928,20231116_104853/000,True
1929,20231116_104853/001,True
1930,20231116_104853/002,True
1931,20231116_104853/003,True
1932,20231116_104853/004,True
1933,20231116_105019/000,True
1934,20231116_105019/001,True
1935,20231116_105019/002,True
1936,20231116_105019/003,True
1937,20231116_105019/004,True
1938,20231116_105310/000,True
1939,20231116_105310/001,True
1940,20231116_105310/002,True
1941,20231116_105310/003,True
1942,20231116_105310/004,True
1943,20231116_105310/006,True
1944,20231116_105310/007,True
1945,20231116_105310/008,True
1946,20231116_105310/009,True
1947,20231116_105310/011,True
1948,20231116_110049/000,True
1949,20231116_110049/001,True
1950,20231116_110049/002,True
1951,20231116_110049/003,True
1952,20231116_110049/004,True
1953,20231116_110657/000,True
1954,20231116_110657/001,True
1955,20231116_110657/002,True
1956,20231116_110657/005,True
1957,20231116_110657/006,True
1958,20231116_110657/008,True
1959,20231116_110901/000,True
1960,20231116_110901/001,True
1961,20231116_110901/002,True
1962,20231116_110901/003,True
1963,20231116_110901/004,True
1964,20231116_110901/006,True
1965,20231116_110901/007,True
1966,20231116_110901/008,True
1967,20231116_110901/009,True
1968,20231116_110901/010,True
1969,20231116_110901/011,True
1970,20231116_110901/012,True
1971,20231116_110901/013,True
1972,20231116_110901/014,True
1973,20231116_110901/015,True
1974,20231116_110901/016,True
1975,20231116_111131/000,True
1976,20231116_111131/001,True
1977,20231116_111131/002,True
1978,20231116_111131/003,True
1979,20231116_111131/004,True
1980,20231116_111131/005,True
1981,20231116_111131/006,True
1982,20231116_111131/007,True
1983,20231116_111131/008,True
1984,20231116_111250/000,True
1985,20231116_111250/002,True
1986,20231116_111250/003,True
1987,20231116_111250/004,True
1988,20231116_111250/005,True
1989,20231116_111250/006,True
1990,20231116_111250/007,True
1991,20231116_111250/008,True
1992,20231116_113136/000,True
1993,20231116_113136/001,True
1994,20231116_113136/002,True
