sample_id,scene_path,timestamp,target_id,target_class_name,target_x,target_y,target_velocity,total_neighbors,displacement,avg_speed,f1_state,f2_state,f3_state,n_ped_green,n_ped_red,has_green,red_only,is_moving,nearest_dist,n_neighbors,nearest_map_dist,map_label_id,map_label_name,is_crosswalk,is_sidewalk,is_road,is_bikelane,cell_0_count,cell_0_mean_vel,cell_0_min_dist,cell_1_count,cell_1_mean_vel,cell_1_min_dist,cell_2_count,cell_2_mean_vel,cell_2_min_dist,cell_3_count,cell_3_mean_vel,cell_3_min_dist,cell_4_count,cell_4_mean_vel,cell_4_min_dist,cell_5_count,cell_5_mean_vel,cell_5_min_dist,cell_6_count,cell_6_mean_vel,cell_6_min_dist,cell_7_count,cell_7_mean_vel,cell_7_min_dist,cell_8_count,cell_8_mean_vel,cell_8_min_dist,cell_9_count,cell_9_mean_vel,cell_9_min_dist,cell_10_count,cell_10_mean_vel,cell_10_min_dist,cell_11_count,cell_11_mean_vel,cell_11_min_dist,cell_12_count,cell_12_mean_vel,cell_12_min_dist,cell_13_count,cell_13_mean_vel,cell_13_min_dist,cell_14_count,cell_14_mean_vel,cell_14_min_dist,cell_15_count,cell_15_mean_vel,cell_15_min_dist,cell_16_count,cell_16_mean_vel,cell_16_min_dist,cell_17_count,cell_17_mean_vel,cell_17_min_dist,cell_18_count,cell_18_mean_vel,cell_18_min_dist,cell_19_count,cell_19_mean_vel,cell_19_min_dist,cell_20_count,cell_20_mean_vel,cell_20_min_dist,cell_21_count,cell_21_mean_vel,cell_21_min_dist,cell_22_count,cell_22_mean_vel,cell_22_min_dist,cell_23_count,cell_23_mean_vel,cell_23_min_dist,cell_24_count,cell_24_mean_vel,cell_24_min_dist
0708,0089_20230824_150838,1692889747760020,002,person,-3.197325,0.998552,3.0879,2,3.159593,0.631919,1,2,1,1,2,1,0,1,2.774024,9,0.039372,1,sidewalk,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,3.6964,2.774,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0709,0089_20230824_150838,1692889763480017,003,person,-0.723811,-3.379661,0.0987,2,0.036582,0.007316,1,1,2,1,2,1,0,0,0.478482,7,0.030414,1,sidewalk,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.4011,1.7817,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0402,0.4785,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0710,0089_20230824_150838,1692889732760020,004,person,-2.424968,2.355367,0.9405,1,2.792512,0.558502,1,1,1,0,3,0,1,1,4.198009,10,0.034759,1,sidewalk,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,5.0753,4.198,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0716,0090_20230824_151030,1692889902519996,000,person,14.43834,13.862404,4.372,0,1.881064,0.376213,2,1,1,1,2,1,0,1,7.730997,11,0.013769,1,sidewalk,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0717,0090_20230824_151030,1692889876239993,001,person,22.708322,9.497169,5.8047,0,6.496314,1.299263,2,1,2,2,1,1,0,1,7.020684,7,0.057239,5,crosswalk,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0718,0090_20230824_151030,1692889904000000,002,person,2.558492,-4.306428,4.2756,2,5.298315,1.059663,2,1,1,1,2,1,0,1,0.899604,11,0.018999,5,crosswalk,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,4.3893,0.8996,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0719,0090_20230824_151030,1692889905840008,003,person,0.290681,-3.265075,3.9033,2,4.191521,0.838304,2,1,1,1,2,1,0,1,0.993747,12,0.034472,1,sidewalk,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,4.4385,0.9937,1,4.2496,1.7943,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0720,0090_20230824_151030,1692889905880017,004,person,-2.298054,2.798298,1.6142,0,0.150346,0.030069,2,1,1,1,2,1,0,0,6.362784,12,0.03262,1,sidewalk,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0722,0090_20230824_151030,1692889911480017,006,person,-0.080274,0.848128,0.0557,3,0.370529,0.074106,1,1,1,0,3,0,1,0,0.863416,11,0.062486,1,sidewalk,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1.3983,1.2024,1,0.3041,0.8634,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.1223,2.8402,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0723,0090_20230824_151030,1692889904280002,007,person,37.669899,20.600142,4.756,0,6.883942,1.376788,2,1,1,1,2,1,0,1,6.043991,11,0.003946,1,sidewalk,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0724,0091_20230824_151258,1692890008880017,000,person,1.543445,4.15899,6.6474,3,7.08847,1.417694,1,2,1,1,2,1,0,1,0.666693,14,0.018015,5,crosswalk,1,0,0,0,0,0.0,0.0,1,5.4853,4.1164,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.4461,3.2708,0,0.0,0.0,1,7.9124,0.6667,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0725,0091_20230824_151258,1692890010359990,001,person,6.401267,12.366778,5.5688,2,7.045268,1.409054,1,2,1,1,2,1,0,1,0.416077,12,0.032221,5,crosswalk,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,5.2863,0.4161,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0726,0091_20230824_151258,1692890006760020,002,person,9.254825,15.615658,2.2449,2,6.615265,1.323053,1,2,1,1,2,1,0,1,0.852595,13,0.028009,3,curb,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1.7136,0.8526,1,1.2647,1.3334,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0727,0091_20230824_151258,1692890005359990,003,person,-1.752626,-1.135006,0.0388,3,4.47161,0.894322,1,2,1,1,2,1,0,1,2.956679,14,0.023332,1,sidewalk,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.3295,2.9567,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.1812,3.7275,1,0.097,3.2038,0,0.0,0.0
0728,0091_20230824_151258,1692889998160005,004,person,9.786734,16.729113,3.8054,2,1.699137,0.339827,1,1,1,0,3,0,1,1,0.155543,14,0.007429,1,sidewalk,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,2.6581,0.1555,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0729,0091_20230824_151258,1692889995560005,005,person,-1.823667,0.23907,5.5891,4,7.834685,1.566937,2,1,1,1,2,1,0,1,1.600152,13,0.005475,1,sidewalk,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,3.0234,1.8213,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.0841,1.6002,1,0.372,2.0463,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0730,0091_20230824_151258,1692889994119996,006,person,-2.526849,2.441831,0.0243,4,0.189922,0.037984,2,1,1,1,2,1,0,0,1.920464,13,0.023318,1,sidewalk,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,5.6067,4.3843,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.3323,2.7695,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.1082,1.9205,0,0.0,0.0,1,5.7335,4.5693,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0731,0091_20230824_151258,1692889993359990,008,person,-5.606171,3.9551,5.5128,1,6.867055,1.373411,2,1,1,1,2,1,0,1,3.43984,13,0.012722,1,sidewalk,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.1951,3.4398,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0732,0091_20230824_151258,1692889993399999,009,person,-0.811989,1.530827,0.1322,3,0.040453,0.008091,2,1,1,1,2,1,0,0,0.793475,13,0.032878,1,sidewalk,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,5.7278,3.8216,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.164,1.9349,1,0.1749,0.7935,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0733,0091_20230824_151258,1692890037600014,010,person,23.719597,15.320952,4.6536,0,5.924046,1.184809,1,1,2,1,2,1,0,1,10.975055,11,0.030163,0,road,0,0,1,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0734,0091_20230824_151258,1692890020480017,011,person,13.612177,15.236554,5.6485,1,7.297478,1.459496,1,1,1,0,3,0,1,1,3.384333,11,0.01657,1,sidewalk,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,4.5971,3.3843,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0735,0091_20230824_151258,1692890041199984,012,person,-6.509163,-6.856136,4.6811,0,5.327616,1.256506,1,1,2,1,2,1,0,1,11.872386,10,0.017802,1,sidewalk,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0736,0092_20230824_151421,1692890094920026,000,person,11.268344,16.527473,0.0664,0,4.568113,0.913623,1,2,1,1,2,1,0,1,27.85675,4,0.016152,1,sidewalk,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0737,0092_20230824_151421,1692890080519996,001,person,20.239168,10.271127,4.6486,0,6.820554,1.364111,2,1,2,2,1,1,0,1,7.79465,1,0.06025,5,crosswalk,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0738,0092_20230824_151421,1692890102359990,002,person,-1.951402,1.121556,4.664,2,6.924164,1.384833,1,2,1,1,2,1,0,1,0.546015,5,0.022367,1,sidewalk,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,4.2596,1.0812,1,4.4567,0.546,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0739,0092_20230824_151421,1692890102199984,003,person,-2.31392,1.217559,4.4818,2,6.46481,1.292962,1,2,1,1,2,1,0,1,0.550453,5,0.002987,1,sidewalk,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,4.3834,0.5505,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0740,0092_20230824_151421,1692890107840008,004,person,-8.20154,5.38662,4.98,2,7.193949,1.43879,1,2,1,1,2,1,0,1,0.469174,7,0.035643,1,sidewalk,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,5.2599,0.4692,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0742,0093_20230824_151722,1692890300000000,001,person,25.858064,8.894065,0.0204,0,3.013015,0.602603,1,1,2,1,2,1,0,1,19.442432,4,0.028853,1,sidewalk,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0743,0093_20230824_151722,1692890292280002,002,person,-3.98938,2.356462,4.536,1,5.31278,1.062556,1,1,1,0,3,0,1,1,4.941229,4,0.031333,1,sidewalk,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,4.0036,4.9412,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0745,0093_20230824_151722,1692890255519996,004,person,7.119125,-7.398182,6.0635,0,8.288622,1.657724,2,1,1,1,2,1,0,1,5.367133,5,0.092426,5,crosswalk,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0746,0093_20230824_151722,1692890301320011,005,person,-3.399797,-3.003717,3.996,0,6.176969,1.235394,1,1,2,1,2,1,0,1,5.336739,4,0.017618,1,sidewalk,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0747,0093_20230824_151722,1692890260320011,006,person,12.374139,-12.063569,4.2092,1,4.502442,0.900488,2,1,1,1,2,1,0,1,1.582748,8,0.007854,1,sidewalk,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,5.9639,1.5827,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0749,0093_20230824_151722,1692890315280002,008,person,-2.800608,28.528523,2.7268,0,2.878528,0.575706,2,1,2,2,1,1,0,1,13.000473,9,0.060646,1,sidewalk,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0753,0094_20230824_152024,1692890450640023,000,person,-1.298812,-1.441201,1.8017,2,0.379896,0.075979,1,1,1,0,3,0,1,0,0.556056,7,0.009248,1,sidewalk,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.2102,0.5561,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0755,0094_20230824_152024,1692890438840008,002,person,-5.135884,2.592552,5.4395,0,7.331131,1.466226,2,1,2,2,1,1,0,1,9.179735,8,0.016979,1,sidewalk,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0761,0095_20230824_152228,1692890577960035,000,person,8.224608,-11.210371,1.4763,0,6.945029,1.389006,2,1,2,2,1,1,0,1,9.98908,11,0.007786,1,sidewalk,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0763,0095_20230824_152228,1692890612680002,003,person,30.997024,11.724632,4.4357,0,5.839442,1.167888,2,1,2,2,1,1,0,1,24.654803,4,0.004863,1,sidewalk,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
