sample_id,scene_path,timestamp,target_id,target_class_name,target_x_ego,target_y_ego,target_velocity,other_type,other_id,other_class_name,other_velocity,dx,dy,dz,distance
0215,0025_20230523_092441,1684833922320011,006,person,0.0,0.0,7.672408,vrus,001,person,5.78883,4.072501,1.130238,-0.143884,4.226429
0216,0025_20230523_092441,1684833919000000,007,person,0.0,0.0,5.202883,vrus,003,person,5.386954,-0.778361,1.540418,-0.149164,1.725901
0216,0025_20230523_092441,1684833919000000,007,person,0.0,0.0,5.202883,vrus,001,person,5.806196,0.855431,1.962277,-0.101578,2.140629
0216,0025_20230523_092441,1684833919000000,007,person,0.0,0.0,5.202883,vrus,014,person,7.112643,-2.267262,2.268828,0.015068,3.2075
0216,0025_20230523_092441,1684833919000000,007,person,0.0,0.0,5.202883,vrus,008,person,5.976923,-2.256143,2.304174,0.031934,3.22481
0216,0025_20230523_092441,1684833919000000,007,person,0.0,0.0,5.202883,vrus,006,person,4.386673,-3.474324,1.309484,0.073972,3.712907
0216,0025_20230523_092441,1684833919000000,007,person,0.0,0.0,5.202883,vrus,009,person,5.20814,-4.299445,0.304271,-0.010015,4.310198
0217,0025_20230523_092441,1684833918359990,009,person,0.0,0.0,2.106477,vrus,006,person,3.244829,0.848375,0.844697,0.099511,1.197186
0217,0025_20230523_092441,1684833918359990,009,person,0.0,0.0,2.106477,vrus,014,person,7.379503,1.748239,1.157911,-0.055107,2.096926
0217,0025_20230523_092441,1684833918359990,009,person,0.0,0.0,2.106477,vrus,008,person,6.034519,1.878581,1.374594,-0.025445,2.327783
0217,0025_20230523_092441,1684833918359990,009,person,0.0,0.0,2.106477,vrus,010,person,3.861781,-2.333955,1.151804,-0.234173,2.602691
0217,0025_20230523_092441,1684833918359990,009,person,0.0,0.0,2.106477,vrus,003,person,4.832136,3.542623,0.656791,-0.219453,3.602992
0217,0025_20230523_092441,1684833918359990,009,person,0.0,0.0,2.106477,vrus,007,person,5.495126,4.37471,-0.985373,-0.056175,4.484311
0218,0025_20230523_092441,1684833927119996,010,person,0.0,0.0,5.318979,vrus,009,person,5.597029,2.869946,1.119136,0.160477,3.080431
0218,0025_20230523_092441,1684833927119996,010,person,0.0,0.0,5.318979,vrus,006,person,4.152459,2.598645,1.720637,0.107608,3.116656
0218,0025_20230523_092441,1684833927119996,010,person,0.0,0.0,5.318979,vrus,007,person,5.148598,4.161545,1.296166,0.109106,4.358727
0219,0025_20230523_092441,1684833890399999,011,person,0.0,0.0,0.968463,vrus,003,person,1.270147,0.319492,-0.670672,-0.150028,0.742884
0219,0025_20230523_092441,1684833890399999,011,person,0.0,0.0,0.968463,vrus,012,person,1.049702,-1.188735,0.955742,0.062063,1.525298
0219,0025_20230523_092441,1684833890399999,011,person,0.0,0.0,0.968463,vrus,015,person,2.357939,-1.777604,0.425048,0.042123,1.827715
0219,0025_20230523_092441,1684833890399999,011,person,0.0,0.0,0.968463,vrus,001,person,0.0862,1.453573,-1.568123,-0.100004,2.138196
0220,0025_20230523_092441,1684833902880017,013,person,0.0,0.0,0.054303,vrus,003,person,0.201179,0.581428,-0.375713,-0.189959,0.692256
0220,0025_20230523_092441,1684833902880017,013,person,0.0,0.0,0.054303,vrus,001,person,0.047633,1.314046,-1.760757,-0.141024,2.197039
0221,0025_20230523_092441,1684833923119996,014,person,0.0,0.0,5.49161,vrus,008,person,5.937244,-0.609013,0.55291,0.201595,0.822561
0221,0025_20230523_092441,1684833923119996,014,person,0.0,0.0,5.49161,vrus,007,person,5.166764,0.340567,-1.64702,0.128652,1.681862
0221,0025_20230523_092441,1684833923119996,014,person,0.0,0.0,5.49161,vrus,006,person,7.310726,-1.644265,-0.722317,0.154349,1.795926
0221,0025_20230523_092441,1684833923119996,014,person,0.0,0.0,5.49161,vrus,001,person,5.556337,2.032407,0.147635,0.053782,2.037762
0221,0025_20230523_092441,1684833923119996,014,person,0.0,0.0,5.49161,vrus,009,person,6.112803,-1.845263,-2.267954,0.177901,2.923801
0221,0025_20230523_092441,1684833923119996,014,person,0.0,0.0,5.49161,vrus,002,person,5.1734,-0.023338,-3.857726,0.129014,3.857797
0222,0025_20230523_092441,1684833892160005,015,person,0.0,0.0,0.240105,vrus,012,person,0.906964,0.477968,0.579352,-0.011652,0.751067
0222,0025_20230523_092441,1684833892160005,015,person,0.0,0.0,0.240105,vrus,011,person,0.093548,1.524538,-0.288751,-0.054691,1.551642
0222,0025_20230523_092441,1684833892160005,015,person,0.0,0.0,0.240105,vrus,003,person,0.881331,2.02297,-0.407624,-0.221925,2.063629
0222,0025_20230523_092441,1684833892160005,015,person,0.0,0.0,0.240105,vrus,001,person,0.0645,2.800084,-1.740765,-0.183606,3.297079
0223,0026_20230523_092622,1684834041199984,000,person,0.0,0.0,0.099478,vrus,002,person,0.042198,1.991221,-1.339248,-0.058978,2.399697
0224,0026_20230523_092622,1684834011600014,001,person,0.0,0.0,7.1499,vrus,005,person,6.60336,-0.013391,0.130738,-0.138718,0.131422
0225,0026_20230523_092622,1684834045119996,002,person,0.0,0.0,0.03172,vrus,000,person,0.061481,-2.072847,1.529013,0.07179,2.575767
0226,0026_20230523_092622,1684834006039978,003,person,0.0,0.0,0.36379,vrus,004,person,0.252266,0.515932,-0.592612,-0.050951,0.785732
0227,0026_20230523_092622,1684834013239993,005,person,0.0,0.0,5.995831,vrus,001,person,6.162829,0.076282,-0.010952,0.112573,0.077064
0234,0027_20230523_093337,1684834452600014,000,person,0.0,0.0,0.005759,vrus,001,person,0.189982,-0.184219,0.009446,0.071871,0.184461
0235,0027_20230523_093337,1684834460640023,001,person,0.0,0.0,3.991935,vrus,000,person,3.986566,0.113532,0.025333,-0.028496,0.116324
0239,0028_20230523_093636,1684834639960035,000,person,0.0,0.0,0.376184,vrus,001,person,0.144945,-0.088754,-0.312465,0.088501,0.324826
0240,0028_20230523_093636,1684834644280002,001,person,0.0,0.0,0.138827,vrus,000,person,0.173763,0.045311,0.262286,-0.080319,0.266171
0253,0030_20230523_095809,1684835932399999,003,person,0.0,0.0,3.630168,vrus,005,bicycle,4.216515,-0.471871,0.552,-0.153003,0.7262
0258,0031_20230523_100153,1684836160840008,001,person,0.0,0.0,0.291898,vrus,003,person,4.154052,0.136375,-4.912332,0.104579,4.914225
0260,0031_20230523_100153,1684836165920026,003,person,0.0,0.0,0.160091,vrus,001,person,0.012593,-0.057265,1.922299,-0.163947,1.923152
0270,0033_20230523_104001,1684838428359990,001,person,0.0,0.0,3.753764,vrus,002,person,4.094809,0.453172,-0.211179,0.064509,0.499961
0271,0034_20230523_104138,1684838528800029,000,person,0.0,0.0,0.089785,vrus,001,person,0.100296,-2.428377,0.047016,0.026093,2.428832
0272,0034_20230523_104138,1684838522079987,001,person,0.0,0.0,0.051452,vrus,000,person,0.418443,2.508934,0.217815,-0.002401,2.518371
0273,0034_20230523_104138,1684838539199984,002,person,0.0,0.0,0.089676,vrus,003,person,0.136659,0.391592,0.340466,0.112439,0.518904
0274,0034_20230523_104138,1684838547160005,003,person,0.0,0.0,4.938069,vrus,002,person,5.023676,-0.3288,-0.40178,-0.061762,0.519169
0278,0035_20230523_104304,1684838605640023,001,person,0.0,0.0,5.699785,vrus,003,person,5.388356,0.264875,-0.601748,0.03754,0.657464
0278,0035_20230523_104304,1684838605640023,001,person,0.0,0.0,5.699785,vrus,000,person,4.573474,-0.350395,-3.723376,-0.037204,3.739827
0279,0035_20230523_104304,1684838602039978,002,person,0.0,0.0,6.607109,vrus,003,person,5.369784,0.874885,4.126805,0.0155,4.218524
0279,0035_20230523_104304,1684838602039978,002,person,0.0,0.0,6.607109,vrus,001,person,5.174702,0.479452,4.621662,0.005433,4.646465
0280,0035_20230523_104304,1684838601800029,003,person,0.0,0.0,5.391221,vrus,001,person,5.199037,-0.392747,0.509751,-0.004289,0.643503
0280,0035_20230523_104304,1684838601800029,003,person,0.0,0.0,5.391221,vrus,002,person,6.569778,-0.367263,-3.511806,-0.014792,3.530958
0288,0036_20230523_105516,1684839382280002,002,person,0.0,0.0,0.373659,vrus,001,person,0.183789,-0.687821,1.119275,-0.081562,1.313725
0291,0036_20230523_105516,1684839415079987,005,person,0.0,0.0,4.937612,vrus,012,person,5.292267,0.279166,0.187516,-0.132356,0.336297
0291,0036_20230523_105516,1684839415079987,005,person,0.0,0.0,4.937612,vrus,007,person,4.944227,0.711918,-0.48953,-0.13277,0.863983
0292,0036_20230523_105516,1684839417519996,006,person,0.0,0.0,4.965212,vrus,011,person,5.326477,-0.540471,0.692373,0.005366,0.878345
0292,0036_20230523_105516,1684839417519996,006,person,0.0,0.0,4.965212,vrus,009,person,4.879753,0.125906,-0.999983,-0.032237,1.007878
0293,0036_20230523_105516,1684839416239993,007,person,0.0,0.0,5.086342,vrus,012,person,5.421614,-0.538275,0.626881,-0.011659,0.826269
0293,0036_20230523_105516,1684839416239993,007,person,0.0,0.0,5.086342,vrus,005,person,5.297933,-0.729077,0.465892,0.135681,0.865222
0295,0036_20230523_105516,1684839421399999,010,person,0.0,0.0,5.561228,vrus,000,person,1.974213,2.54478,-1.099412,-0.133593,2.772113
0295,0036_20230523_105516,1684839421399999,010,person,0.0,0.0,5.561228,vrus,005,person,5.556483,2.895983,4.075816,-0.156789,4.999899
0296,0036_20230523_105516,1684839425320011,011,person,0.0,0.0,5.015751,vrus,006,person,5.225137,0.779999,-0.531146,-0.012013,0.943671
0296,0036_20230523_105516,1684839425320011,011,person,0.0,0.0,5.015751,vrus,009,person,4.521435,1.191999,-1.241585,-0.081357,1.721161
0297,0036_20230523_105516,1684839426199984,012,person,0.0,0.0,4.427331,vrus,007,person,4.950317,0.753314,-0.353295,-0.059518,0.832045
0297,0036_20230523_105516,1684839426199984,012,person,0.0,0.0,4.427331,vrus,005,person,3.449457,-0.509666,0.750771,-0.075251,0.907423
0297,0036_20230523_105516,1684839426199984,012,person,0.0,0.0,4.427331,vrus,000,person,1.208595,4.316676,1.948701,-0.123497,4.736151
0298,0036_20230523_105516,1684839395480017,013,person,0.0,0.0,0.105842,vrus,002,person,0.421135,0.152258,1.201984,-0.397614,1.211589
0301,0036_20230523_105516,1684839417880017,016,person,0.0,0.0,5.502904,vrus,000,person,2.673611,3.853141,-0.298386,-0.007492,3.864677
0303,0036_20230523_105516,1684839364680002,018,person,0.0,0.0,0.861764,vrus,002,person,3.22504,-1.832736,-1.139159,0.313051,2.157917
0303,0036_20230523_105516,1684839364680002,018,person,0.0,0.0,0.861764,vrus,003,bicycle,0.471139,3.67734,-1.060959,0.148511,3.827331
0312,0037_20230523_105811,1684839515320011,000,person,0.0,0.0,0.492308,vrus,001,person,3.975501,-2.477223,-0.173856,-0.011115,2.483316
0313,0037_20230523_105811,1684839510600014,001,person,0.0,0.0,4.730102,vrus,000,person,0.857808,-1.574239,-4.497215,0.026585,4.764784
0313,0037_20230523_105811,1684839510600014,001,person,0.0,0.0,4.730102,vrus,003,person,4.787223,-2.763484,-4.13358,-0.010525,4.972256
0314,0037_20230523_105811,1684839525680002,004,person,0.0,0.0,4.761692,vrus,005,person,5.469366,0.512709,0.050748,-0.037154,0.515214
0315,0037_20230523_105811,1684839525039978,005,person,0.0,0.0,5.428591,vrus,004,person,5.137523,-0.45769,-0.166498,0.05953,0.487034
0316,0037_20230523_105811,1684839507399999,006,person,0.0,0.0,5.737582,vrus,002,person,4.930314,0.545056,-0.310369,0.115966,0.627228
0316,0037_20230523_105811,1684839507399999,006,person,0.0,0.0,5.737582,vrus,003,person,5.194054,1.041773,-0.537934,-0.002927,1.172461
0316,0037_20230523_105811,1684839507399999,006,person,0.0,0.0,5.737582,vrus,000,person,1.744746,-1.878335,-4.419314,0.037368,4.801924
0317,0037_20230523_105811,1684839501039978,007,person,0.0,0.0,5.465491,vrus,003,person,5.256994,-0.766987,0.362142,-0.079781,0.848184
0317,0037_20230523_105811,1684839501039978,007,person,0.0,0.0,5.465491,vrus,002,person,5.952895,-0.987994,0.5362,0.065296,1.124119
0317,0037_20230523_105811,1684839501039978,007,person,0.0,0.0,5.465491,vrus,001,person,4.97468,3.169842,2.094676,-0.004559,3.799417
0323,0038_20230523_110238,1684839809720011,004,person,0.0,0.0,4.773621,vrus,000,person,4.424138,4.382811,-1.293196,0.010581,4.569616
0328,0039_20230523_110534,1684839960560005,001,person,0.0,0.0,5.001396,vrus,000,person,3.930367,-0.081318,-2.194646,-0.016626,2.196152
0328,0039_20230523_110534,1684839960560005,001,person,0.0,0.0,5.001396,vrus,003,person,5.187391,-0.920734,-2.750532,0.00842,2.900548
0328,0039_20230523_110534,1684839960560005,001,person,0.0,0.0,5.001396,vrus,007,person,5.064259,-0.606818,-3.563696,-0.125483,3.614991
0328,0039_20230523_110534,1684839960560005,001,person,0.0,0.0,5.001396,vrus,004,bicycle,4.424923,-3.11776,-3.7173,0.056331,4.851675
0330,0039_20230523_110534,1684839955399999,003,person,0.0,0.0,5.618116,vrus,000,person,5.252277,-0.310354,0.566323,-0.068464,0.645787
0330,0039_20230523_110534,1684839955399999,003,person,0.0,0.0,5.618116,vrus,007,person,5.149056,0.386081,-0.552865,-0.133082,0.674328
0330,0039_20230523_110534,1684839955399999,003,person,0.0,0.0,5.618116,vrus,005,person,5.245904,-0.872444,-2.171205,-0.143601,2.339934
0330,0039_20230523_110534,1684839955399999,003,person,0.0,0.0,5.618116,vrus,001,person,5.167716,1.678425,2.142228,-0.002075,2.721443
0330,0039_20230523_110534,1684839955399999,003,person,0.0,0.0,5.618116,vrus,004,bicycle,5.078215,-2.921558,-0.670919,0.028382,2.997605
0331,0039_20230523_110534,1684839956280002,005,person,0.0,0.0,5.237869,vrus,007,person,5.316892,1.285184,1.616825,0.008892,2.065386
0331,0039_20230523_110534,1684839956280002,005,person,0.0,0.0,5.237869,vrus,003,person,5.19621,0.876934,2.166471,0.146848,2.337223
0331,0039_20230523_110534,1684839956280002,005,person,0.0,0.0,5.237869,vrus,004,bicycle,4.961905,-1.942675,1.508713,0.17047,2.459716
0331,0039_20230523_110534,1684839956280002,005,person,0.0,0.0,5.237869,vrus,000,person,5.216677,0.558172,2.752083,0.082148,2.808116
0332,0039_20230523_110534,1684839949760020,006,person,0.0,0.0,4.77897,vrus,010,person,5.119582,-0.126947,-0.479084,-0.000621,0.495618
0333,0039_20230523_110534,1684839951160005,007,person,0.0,0.0,4.715689,vrus,000,person,5.460648,0.378632,1.308958,0.008406,1.36262
0333,0039_20230523_110534,1684839951160005,007,person,0.0,0.0,4.715689,vrus,003,person,5.816792,0.45685,1.467858,0.096888,1.537309
0333,0039_20230523_110534,1684839951160005,007,person,0.0,0.0,4.715689,vrus,005,person,5.40961,-0.118097,-1.541102,-0.042599,1.54562
0333,0039_20230523_110534,1684839951160005,007,person,0.0,0.0,4.715689,vrus,004,bicycle,5.247568,-2.728101,-0.054251,0.116303,2.72864
0333,0039_20230523_110534,1684839951160005,007,person,0.0,0.0,4.715689,vrus,001,person,5.838545,2.541971,2.799663,0.034917,3.781498
0334,0039_20230523_110534,1684839988199984,009,person,0.0,0.0,0.061712,vrus,002,person,0.078468,-0.826465,1.354952,-0.026733,1.587117
0335,0039_20230523_110534,1684839946280002,010,person,0.0,0.0,4.496014,vrus,006,person,4.36968,-0.15862,-0.112558,-0.069299,0.194498
0341,0041_20230523_111106,1684840305760020,001,person,0.0,0.0,5.490334,vrus,000,person,4.454307,1.823298,-1.715175,-0.039157,2.503246
0341,0041_20230523_111106,1684840305760020,001,person,0.0,0.0,5.490334,vrus,003,person,4.463795,2.08888,-1.476047,0.051489,2.55776
0341,0041_20230523_111106,1684840305760020,001,person,0.0,0.0,5.490334,vrus,006,person,4.569835,1.485162,-4.160287,0.032762,4.417431
0342,0041_20230523_111106,1684840309760020,002,person,0.0,0.0,6.116619,vrus,006,person,5.541622,-0.762534,1.007572,-0.047291,1.26359
0342,0041_20230523_111106,1684840309760020,002,person,0.0,0.0,6.116619,vrus,003,person,6.401484,0.464225,3.568736,0.065677,3.598803
0342,0041_20230523_111106,1684840309760020,002,person,0.0,0.0,6.116619,vrus,000,person,6.524979,0.427308,3.580755,-0.048757,3.606161
0342,0041_20230523_111106,1684840309760020,002,person,0.0,0.0,6.116619,vrus,001,person,6.393413,-0.869368,4.758995,-0.063677,4.837751
0343,0041_20230523_111106,1684840316160005,003,person,0.0,0.0,4.988063,vrus,000,person,4.853582,0.007191,0.14902,-0.101834,0.149193
0343,0041_20230523_111106,1684840316160005,003,person,0.0,0.0,4.988063,vrus,001,person,5.044199,-1.1984,1.428098,-0.125814,1.864303
0343,0041_20230523_111106,1684840316160005,003,person,0.0,0.0,4.988063,vrus,002,person,5.74514,-2.142892,-1.221478,-0.107784,2.466575
0343,0041_20230523_111106,1684840316160005,003,person,0.0,0.0,4.988063,vrus,006,person,5.618514,-2.480991,-2.373177,0.14988,3.433262
0343,0041_20230523_111106,1684840316160005,003,person,0.0,0.0,4.988063,vrus,019,person,0.01178,3.97612,1.91462,-0.357507,4.413083
0352,0041_20230523_111106,1684840348239993,015,person,0.0,0.0,2.93607,vrus,022,person,2.551952,-0.234455,0.173578,-0.002916,0.291716
0354,0041_20230523_111106,1684840274199984,017,person,0.0,0.0,0.300517,vrus,001,person,0.099014,1.091334,-1.632228,0.055323,1.963461
0355,0041_20230523_111106,1684840338359990,018,person,0.0,0.0,5.102202,vrus,002,person,4.58886,-0.983346,-0.058865,0.097805,0.985106
0355,0041_20230523_111106,1684840338359990,018,person,0.0,0.0,5.102202,vrus,001,person,5.554426,3.803162,2.376421,0.074624,4.484576
0356,0041_20230523_111106,1684840316840008,019,person,0.0,0.0,0.053182,vrus,000,person,4.105241,-3.18919,-1.457238,0.236172,3.506348
0356,0041_20230523_111106,1684840316840008,019,person,0.0,0.0,0.053182,vrus,003,person,3.868789,-3.197657,-1.634173,0.357307,3.591035
0356,0041_20230523_111106,1684840316840008,019,person,0.0,0.0,0.053182,vrus,001,person,4.629519,-4.328121,-0.175654,0.244447,4.331684
0357,0041_20230523_111106,1684840325920026,020,person,0.0,0.0,0.084213,vrus,002,person,0.144913,0.261398,0.683881,-0.179032,0.732135
0357,0041_20230523_111106,1684840325920026,020,person,0.0,0.0,0.084213,vrus,000,person,0.184877,1.482562,0.177508,-0.172029,1.493151
0357,0041_20230523_111106,1684840325920026,020,person,0.0,0.0,0.084213,vrus,003,person,0.057991,1.564685,0.37567,-0.111581,1.609151
0357,0041_20230523_111106,1684840325920026,020,person,0.0,0.0,0.084213,vrus,001,person,0.895903,3.092379,2.832435,-0.157221,4.193506
0364,0042_20230523_111514,1684840570720011,000,person,0.0,0.0,0.013808,vrus,002,person,0.046679,-0.515887,-0.140637,0.01806,0.534713
0364,0042_20230523_111514,1684840570720011,000,person,0.0,0.0,0.013808,vrus,004,person,5.529515,4.219364,0.709104,0.163466,4.278535
0365,0042_20230523_111514,1684840560280002,001,person,0.0,0.0,0.031826,vrus,006,person,0.028469,0.716109,-1.28874,4.3e-05,1.474335
0365,0042_20230523_111514,1684840560280002,001,person,0.0,0.0,0.031826,vrus,004,person,0.219292,-1.685833,1.460906,-0.00598,2.230758
0366,0042_20230523_111514,1684840579680002,002,person,0.0,0.0,0.343036,vrus,000,person,0.222106,0.510984,0.129277,-0.013868,0.527084
0367,0042_20230523_111514,1684840554199984,003,person,0.0,0.0,0.04963,vrus,005,person,0.083946,1.305978,-0.590615,0.133538,1.433319
0367,0042_20230523_111514,1684840554199984,003,person,0.0,0.0,0.04963,vrus,007,person,0.486043,3.299304,-0.742343,0.084018,3.381787
0368,0042_20230523_111514,1684840553720011,004,person,0.0,0.0,0.058536,vrus,001,person,0.022352,1.703669,-1.443905,0.01144,2.233237
0368,0042_20230523_111514,1684840553720011,004,person,0.0,0.0,0.058536,vrus,000,person,0.021111,-2.975223,1.574298,-0.16712,3.366061
0368,0042_20230523_111514,1684840553720011,004,person,0.0,0.0,0.058536,vrus,006,person,0.031382,2.437269,-2.743481,0.017433,3.669737
0368,0042_20230523_111514,1684840553720011,004,person,0.0,0.0,0.058536,vrus,002,person,0.035333,-3.478638,1.674994,-0.168647,3.860897
0369,0042_20230523_111514,1684840583359990,005,person,0.0,0.0,1.794143,vrus,004,person,5.371927,0.48159,-1.530104,-0.066896,1.604103
0369,0042_20230523_111514,1684840583359990,005,person,0.0,0.0,1.794143,vrus,001,person,4.387118,-2.566455,-1.732798,-0.032539,3.096656
0370,0042_20230523_111514,1684840548760020,006,person,0.0,0.0,0.332782,vrus,001,person,0.034736,-0.316569,1.538671,-0.005849,1.570899
0370,0042_20230523_111514,1684840548760020,006,person,0.0,0.0,0.332782,vrus,004,person,0.066056,-1.996219,3.034341,-0.0117,3.632095
0371,0042_20230523_111514,1684840567840008,007,person,0.0,0.0,0.26752,vrus,005,person,0.008466,-1.043803,1.393247,0.038804,1.74088
0371,0042_20230523_111514,1684840567840008,007,person,0.0,0.0,0.26752,vrus,003,person,0.477257,-2.262643,2.03314,-0.08254,3.041909
0372,0042_20230523_111514,1684840602560005,008,person,0.0,0.0,0.63328,vrus,005,person,0.099092,-0.579488,0.402811,0.060412,0.705736
0375,0042_20230523_111514,1684840530039978,011,person,0.0,0.0,4.869701,vrus,006,person,0.324294,-2.175377,3.990249,0.006914,4.544706
0381,0043_20230523_111854,1684840780119996,001,person,0.0,0.0,0.509133,vrus,003,person,0.047574,0.234182,0.176084,0.013912,0.292996
0381,0043_20230523_111854,1684840780119996,001,person,0.0,0.0,0.509133,vrus,002,person,0.012128,-0.341859,0.389585,0.108005,0.518309
0381,0043_20230523_111854,1684840780119996,001,person,0.0,0.0,0.509133,vrus,009,person,4.269641,3.641715,-0.455609,-0.272895,3.670105
0382,0043_20230523_111854,1684840780119996,002,person,0.0,0.0,0.012128,vrus,001,person,0.509133,0.341859,-0.389585,-0.108005,0.518309
0382,0043_20230523_111854,1684840780119996,002,person,0.0,0.0,0.012128,vrus,003,person,0.047574,0.576041,-0.213501,-0.094093,0.614334
0382,0043_20230523_111854,1684840780119996,002,person,0.0,0.0,0.012128,vrus,009,person,4.269641,3.983574,-0.845194,-0.3809,4.072249
0383,0043_20230523_111854,1684840781039978,004,person,0.0,0.0,0.357651,vrus,000,bicycle,0.207671,-0.471409,-0.354938,0.113762,0.590091
0385,0043_20230523_111854,1684840803800029,006,person,0.0,0.0,0.265723,vrus,000,bicycle,0.190223,-1.985426,2.43283,-0.121418,3.140156
0385,0043_20230523_111854,1684840803800029,006,person,0.0,0.0,0.265723,vrus,004,person,0.078331,-1.456848,3.003786,-0.215191,3.338433
0386,0043_20230523_111854,1684840755920026,007,person,0.0,0.0,5.231995,vrus,001,person,4.767546,0.318788,-3.112393,0.094499,3.128676
0386,0043_20230523_111854,1684840755920026,007,person,0.0,0.0,5.231995,vrus,011,person,4.022177,0.680851,-3.53302,0.113185,3.598026
0386,0043_20230523_111854,1684840755920026,007,person,0.0,0.0,5.231995,vrus,004,person,0.157479,-4.205986,-0.406133,-0.237888,4.225549
0386,0043_20230523_111854,1684840755920026,007,person,0.0,0.0,5.231995,vrus,000,bicycle,0.139326,-4.271539,-0.519313,-0.124052,4.302991
0387,0043_20230523_111854,1684840753640023,008,person,0.0,0.0,0.018909,vrus,003,person,0.049999,-2.547781,-0.305069,0.269919,2.56598
0387,0043_20230523_111854,1684840753640023,008,person,0.0,0.0,0.018909,vrus,002,person,0.037691,-3.063686,0.112829,0.281364,3.065763
0389,0043_20230523_111854,1684840746920026,010,person,0.0,0.0,3.979248,vrus,001,person,0.303271,-0.408772,1.679696,0.157034,1.72872
0389,0043_20230523_111854,1684840746920026,010,person,0.0,0.0,3.979248,vrus,007,person,0.151341,-2.036419,3.951952,0.04701,4.445776
0390,0043_20230523_111854,1684840760960035,011,person,0.0,0.0,4.041534,vrus,001,person,4.268212,-0.345513,0.774653,-0.045505,0.848214
0390,0043_20230523_111854,1684840760960035,011,person,0.0,0.0,4.041534,vrus,007,person,5.293501,1.429094,3.843614,-0.074508,4.100692
0395,0043_20230523_111854,1684840740880017,017,person,0.0,0.0,0.244467,vrus,004,person,0.185726,0.528981,0.80792,-0.112254,0.965689
0395,0043_20230523_111854,1684840740880017,017,person,0.0,0.0,0.244467,vrus,000,bicycle,0.137463,0.688285,0.88977,0.00706,1.124912
0395,0043_20230523_111854,1684840740880017,017,person,0.0,0.0,0.244467,vrus,007,person,0.313031,2.69476,-1.043555,0.136226,2.889764
0396,0043_20230523_111854,1684840761079987,018,person,0.0,0.0,0.02422,vrus,000,bicycle,0.062135,0.674407,0.575275,0.092325,0.886435
0396,0043_20230523_111854,1684840761079987,018,person,0.0,0.0,0.02422,vrus,004,person,0.041106,0.790635,0.528626,-0.016363,0.951078
0400,0044_20230523_112300,1684841027119996,000,person,0.0,0.0,4.062716,vrus,009,person,2.957448,1.56296,0.384611,-0.073613,1.609587
0400,0044_20230523_112300,1684841027119996,000,person,0.0,0.0,4.062716,vrus,001,person,5.272871,2.030785,0.299184,-0.032485,2.052705
0400,0044_20230523_112300,1684841027119996,000,person,0.0,0.0,4.062716,vrus,006,person,5.568487,3.843662,-0.299759,0.107882,3.855333
0400,0044_20230523_112300,1684841027119996,000,person,0.0,0.0,4.062716,vrus,002,person,4.97036,4.125709,-0.866366,0.188662,4.215693
0400,0044_20230523_112300,1684841027119996,000,person,0.0,0.0,4.062716,vrus,015,person,4.112216,4.8012,-1.176502,0.271251,4.943246
0401,0044_20230523_112300,1684841025519996,001,person,0.0,0.0,1.630662,vrus,009,person,6.208178,-0.007261,-0.15315,-0.056817,0.153322
0401,0044_20230523_112300,1684841025519996,001,person,0.0,0.0,1.630662,vrus,000,person,1.278651,-1.865285,0.263172,0.046736,1.883759
0401,0044_20230523_112300,1684841025519996,001,person,0.0,0.0,1.630662,vrus,006,person,3.013407,1.686842,-1.022654,0.122678,1.972627
0401,0044_20230523_112300,1684841025519996,001,person,0.0,0.0,1.630662,vrus,002,person,3.473688,2.130991,-1.555342,0.214134,2.638221
0401,0044_20230523_112300,1684841025519996,001,person,0.0,0.0,1.630662,vrus,015,person,3.719293,2.905356,-1.721583,0.330193,3.37712
0402,0044_20230523_112300,1684841018440008,002,person,0.0,0.0,0.079479,vrus,015,person,0.13566,0.595343,-0.169747,0.104564,0.61907
0402,0044_20230523_112300,1684841018440008,002,person,0.0,0.0,0.079479,vrus,006,person,0.112155,-0.175816,0.729872,-0.017189,0.750749
0402,0044_20230523_112300,1684841018440008,002,person,0.0,0.0,0.079479,vrus,001,person,0.066738,-1.76512,2.07964,-0.215899,2.727737
0402,0044_20230523_112300,1684841018440008,002,person,0.0,0.0,0.079479,vrus,011,person,1.531825,-2.384566,2.072323,-0.450134,3.159221
0402,0044_20230523_112300,1684841018440008,002,person,0.0,0.0,0.079479,vrus,000,person,0.243267,-3.549216,2.434337,-0.19383,4.303827
0403,0044_20230523_112300,1684841015760020,003,person,0.0,0.0,0.046737,vrus,004,person,0.652978,3.700304,-0.249359,0.206815,3.708696
0403,0044_20230523_112300,1684841015760020,003,person,0.0,0.0,0.046737,vrus,007,person,0.358211,4.657326,-0.702105,0.133224,4.709951
0404,0044_20230523_112300,1684841015760020,004,person,0.0,0.0,0.652978,vrus,007,person,0.358211,0.957022,-0.452746,-0.073591,1.058712
0404,0044_20230523_112300,1684841015760020,004,person,0.0,0.0,0.652978,vrus,003,person,0.046737,-3.700304,0.249359,-0.206815,3.708696
0405,0044_20230523_112300,1684841015280002,006,person,0.0,0.0,0.138774,vrus,002,person,0.394613,0.013528,-0.676661,-0.016557,0.676796
0405,0044_20230523_112300,1684841015280002,006,person,0.0,0.0,0.138774,vrus,001,person,0.62383,-1.71468,1.270459,-0.2375,2.134056
0405,0044_20230523_112300,1684841015280002,006,person,0.0,0.0,0.138774,vrus,011,person,0.446572,-1.882127,1.81843,-0.420567,2.617077
